,latitude,longitude,zip,po
717,40.7621,-73.9956,10018,New York
718,40.7802,-73.9478,10028,New York
719,40.7769,-73.9459,10028,New York
720,40.758,-73.9543,10065,New York
721,40.7481,-73.9564,11109,Long Island City
722,40.7109,-74.0165,10280,New York
723,40.7643,-73.9918,10018,New York
724,40.708,-74.0149,10006,New York
725,40.7228,-73.9846,10002,New York
726,40.7832,-73.9482,10028,New York
727,40.7723,-73.9533,10044,New York
728,40.8023,-73.9617,10025,New York
729,40.6907,-73.9216,11221,Brooklyn
730,40.7568,-73.9982,10199,New York
731,40.7635,-73.9848,10018,New York
732,40.7215,-73.9566,11222,Brooklyn
733,40.7494,-73.9875,10001,New York
734,40.7404,-73.9795,10016,New York
735,40.7606,-73.9963,10018,New York
736,40.7811,-73.9482,10028,New York
737,40.7356,-73.9789,10009,New York
738,40.7478,-74.0008,10199,New York
739,40.7654,-73.9899,10019,New York
740,40.7334,-74.0047,10011,New York
741,40.726,-73.9784,10009,New York
742,40.7984,-73.9632,10025,New York
743,40.7571,-73.9647,10022,New York
744,40.7436,-73.9727,10016,New York
745,40.7596,-73.99,10018,New York
746,40.7692,-73.9596,10021,New York
747,40.7162,-74.0095,10007,New York
748,40.65,-73.9642,11226,Brooklyn
749,40.7295,-74.0008,10012,New York
750,40.7067,-74.0072,10005,New York
751,40.7405,-74.0007,10011,New York
752,40.7399,-73.9864,10003,New York
753,40.7962,-73.9461,10029,New York
754,40.7792,-73.9492,10028,New York
755,40.7518,-73.9398,11106,Astoria
756,40.7545,-73.9976,10199,New York
757,40.7829,-73.973,10023,New York
758,40.7399,-73.9864,10003,New York
759,40.6905,-73.9668,11205,Brooklyn
760,40.7827,-73.9461,10028,New York
761,40.7611,-73.9877,10018,New York
762,40.7129,-73.9896,10002,New York
763,40.7778,-73.9119,11105,Astoria
764,40.7679,-73.9546,10044,New York
765,40.7322,-73.9876,10003,New York
766,40.7939,-73.9737,10162,New York
767,40.7534,-73.9713,10167,New York
768,40.7709,-73.9917,10019,New York
769,40.7947,-73.9401,10029,New York
770,40.7412,-73.9772,10016,New York
771,40.7494,-73.9875,10001,New York
772,40.6805,-73.9624,11238,Brooklyn
773,40.776,-73.9556,10028,New York
774,40.776,-73.9556,10028,New York
775,40.6867,-73.957,11238,Brooklyn
776,40.7694,-73.9185,11102,Astoria
777,40.7612,-73.9978,10018,New York
778,40.7258,-73.9798,10009,New York
779,40.8006,-73.9377,10035,New York
780,40.7721,-73.9479,10044,New York
781,40.7816,-73.9822,10023,New York
782,40.7218,-73.8559,11374,Rego Park
783,40.7297,-73.9832,10009,New York
784,40.7787,-73.9836,10023,New York
785,40.7586,-73.9838,10020,New York
786,40.7263,-73.9847,10009,New York
787,40.7573,-73.968,10152,New York
788,40.7791,-73.9448,10028,New York
789,40.7111,-74.0055,10038,New York
790,40.7756,-73.9846,10069,New York
791,40.6005,-73.9955,11214,Brooklyn
792,40.7937,-73.9761,10025,New York
793,40.8544,-73.9307,10034,New York
794,40.701,-73.9183,11237,Brooklyn
795,40.8004,-73.9405,10035,New York
796,40.6907,-73.9216,11221,Brooklyn
797,40.704,-74.0078,10005,New York
798,40.7489,-73.9765,10017,New York
799,40.7121,-74.0086,10007,New York
800,40.791,-73.9716,10162,New York
801,40.8417,-73.9359,10032,New York
802,40.7754,-73.9502,10028,New York
803,40.7055,-74.0102,10271,New York
804,40.7481,-73.9564,11109,Long Island City
805,40.6531,-73.9504,11226,Brooklyn
806,40.7133,-73.94,11211,Brooklyn
807,40.753,-73.9958,10199,New York
808,40.7613,-73.9998,10018,New York
809,40.7369,-73.979,10009,New York
810,40.7089,-74.0145,10006,New York
811,40.8224,-73.9435,10030,New York
812,40.7655,-73.9618,10065,New York
813,40.7111,-74.0055,10038,New York
814,40.7382,-74.0006,10011,New York
815,40.7074,-74.0069,10271,New York
816,40.7679,-73.9241,11102,Astoria
817,40.7276,-74.0002,10012,New York
818,40.7766,-73.9449,10028,New York
819,40.7437,-73.9851,10001,New York
820,40.7656,-73.9857,10019,New York
821,40.7667,-73.9559,10021,New York
822,40.7677,-73.9929,10019,New York
823,40.6778,-73.9592,11238,Brooklyn
824,40.7463,-73.9773,10017,New York
825,40.8067,-73.9527,10026,New York
826,40.7062,-74.0099,10271,New York
827,40.7856,-73.9763,10023,New York
828,40.7015,-73.904,11237,Brooklyn
829,40.7084,-74.0151,10006,New York
830,40.7324,-74.0081,10014,New York
831,40.7137,-74.0097,10007,New York
832,40.79,-73.9418,10029,New York
833,40.7283,-73.9839,10009,New York
834,40.7299,-73.9826,10009,New York
835,40.8031,-73.957,10026,New York
836,40.7352,-73.9955,10011,New York
837,40.7443,-73.9912,10001,New York
838,40.7348,-73.9817,10009,New York
839,40.7056,-74.0139,10006,New York
840,40.7344,-73.9823,10009,New York
841,40.7601,-73.99,10018,New York
842,40.7761,-73.9541,10028,New York
843,40.7084,-74.0057,10038,New York
844,40.7656,-73.9886,10019,New York
845,40.7549,-73.969,10154,New York
846,40.7317,-73.9821,10009,New York
847,40.7254,-73.9879,10003,New York
848,40.7077,-74.0166,10280,New York
849,40.7215,-73.9931,10002,New York
850,40.7521,-73.9689,10017,New York
851,40.7257,-74.0028,10012,New York
852,40.8008,-73.965,10025,New York
853,40.7968,-73.9486,10026,New York
854,40.8479,-73.942,10032,New York
855,40.7752,-73.952,10028,New York
856,40.8713,-73.9148,10468,Bronx
857,40.7575,-73.9626,10022,New York
858,40.7318,-73.9875,10003,New York
859,40.716,-74.0148,10282,New York
860,40.7571,-73.9647,10022,New York
861,40.7399,-74.0036,10011,New York
862,40.7672,-73.968,10065,New York
863,40.7926,-73.968,10162,New York
864,40.6347,-73.9869,11219,Brooklyn
865,40.6876,-73.998,11231,Brooklyn
866,40.7329,-74.0075,10014,New York
867,40.708,-74.0149,10006,New York
868,40.678,-73.9909,11231,Brooklyn
869,40.645,-73.9794,11218,Brooklyn
870,40.787,-73.9741,10162,New York
871,40.7268,-74.0315,07310,Jersey City
872,40.7233,-73.8058,11432,Jamaica
873,40.644,-73.9749,11218,Brooklyn
874,40.8231,-73.9539,10031,New York
875,40.6717,-73.955,11238,Brooklyn
876,40.7442,-73.8925,11373,Elmhurst
877,40.7458,-74.0021,10011,New York
878,40.7631,-73.9581,10065,New York
879,40.7773,-73.9469,10028,New York
880,40.7396,-74.0035,10011,New York
881,40.7047,-74.0076,10005,New York
882,40.7585,-73.9618,10022,New York
883,40.8454,-73.939,10032,New York
884,40.7568,-73.9982,10199,New York
885,40.7928,-73.9659,10162,New York
886,40.7704,-73.9566,10021,New York
887,40.7633,-73.9932,10018,New York
888,40.7744,-73.9789,10023,New York
889,40.7071,-74.0094,10271,New York
890,40.7728,-73.9502,10044,New York
891,40.771,-73.9505,10044,New York
892,40.6938,-73.9925,11201,Brooklyn
893,40.7388,-74.0019,10011,New York
894,40.7448,-73.9253,11104,Sunnyside
895,40.7562,-73.9968,10199,New York
896,40.7645,-73.984,10103,New York
897,40.7872,-73.9758,10023,New York
898,40.7606,-73.9963,10018,New York
899,40.7619,-73.9854,10018,New York
900,40.7301,-73.9927,10003,New York
901,40.7976,-73.968,10025,New York
902,40.72,-73.9959,10002,New York
903,40.7316,-73.9839,10009,New York
904,40.7489,-73.9765,10017,New York
905,40.7057,-73.91460000000002,11237,Brooklyn
906,40.7269,-73.9786,10009,New York
907,40.708,-74.0149,10006,New York
908,40.7327,-73.8638,11374,Rego Park
909,40.77,-73.9838,10019,New York
910,40.7568,-73.9935,10018,New York
911,40.7704,-73.9566,10021,New York
912,40.7295,-73.9773,10009,New York
913,40.7207,-73.9856,10002,New York
914,40.7743,-73.9789,10023,New York
915,40.7568,-73.9982,10199,New York
916,40.7804,-73.9794,10023,New York
917,40.7235,-74.0032,10012,New York
918,40.7727,-73.9592,10021,New York
919,40.7297,-73.9753,10009,New York
920,40.7314,-73.9864,10003,New York
921,40.7276,-74.0001,10012,New York
922,40.796,-73.9742,10025,New York
923,40.7701,-73.9838,10019,New York
924,40.723,-73.9829,10002,New York
925,40.7358,-73.9859,10003,New York
926,40.7336,-73.9923,10003,New York
927,40.7237,-73.9416,11222,Brooklyn
928,40.7077,-74.0097,10271,New York
929,40.777,-73.9886,10069,New York
930,40.724,-73.9839,10002,New York
931,40.761,-74.0002,10018,New York
932,40.7639,-73.98100000000002,10103,New York
933,40.7928,-73.9737,10162,New York
934,40.7291,-73.9895,10003,New York
935,40.7611,-73.9989,10018,New York
936,40.723,-73.983,10002,New York
937,40.7468,-73.9735,10017,New York
938,40.7816,-73.9822,10023,New York
939,40.6886,-73.9915,11231,Brooklyn
940,40.7656,-73.9885,10019,New York
941,40.7412,-73.9772,10016,New York
942,40.8198,-73.9578,10027,New York
943,40.7278,-73.9999,10012,New York
944,40.73,-73.9864,10003,New York
945,40.708,-74.0149,10006,New York
946,40.7081,-74.0065,10271,New York
947,40.7617,-73.9617,10065,New York
948,40.7032,-73.9914,11201,Brooklyn
949,40.8476,-73.9325,10032,New York
950,40.7793,-73.9528,10028,New York
951,40.7378,-74.0084,10014,New York
952,40.7612,-73.9978,10018,New York
953,40.7553,-73.9678,10154,New York
954,40.7482,-73.9786,10017,New York
955,40.7601,-73.9901,10018,New York
956,40.7802,-73.9504,10028,New York
957,40.7454,-73.9776,10017,New York
958,40.7769,-73.9467,10028,New York
959,40.7733,-73.9814,10023,New York
960,40.7449,-73.9569,11109,Long Island City
961,40.708,-74.002,10038,New York
962,40.7299,-73.9819,10009,New York
963,40.7219,-73.9919,10002,New York
964,40.7535,-73.9648,10154,New York
965,40.8493,-73.9361,10032,New York
966,40.7711,-73.9113,11105,Astoria
967,40.7324,-73.9875,10003,New York
968,40.7692,-73.9525,10044,New York
969,40.7645,-73.984,10103,New York
970,40.7479,-74.0031,10199,New York
971,40.7456,-74.0053,10014,New York
972,40.797,-73.9362,10035,New York
973,40.7281,-73.9868,10003,New York
974,40.7478,-73.9758,10017,New York
975,40.7618,-73.9497,11106,Astoria
976,40.7751,-73.9481,10028,New York
977,40.7645,-73.9833,10103,New York
978,40.721,-73.9885,10002,New York
979,40.7723,-73.9542,10044,New York
980,40.7677,-73.9616,10021,New York
981,40.7227,-73.9836,10002,New York
982,40.6907,-73.9216,11221,Brooklyn
983,40.7015,-73.904,11237,Brooklyn
984,40.7319,-73.9817,10009,New York
985,40.7843,-73.9503,10028,New York
986,40.7677,-73.9916,10019,New York
987,40.69,-73.9919,11201,Brooklyn
988,40.715,-73.9917,10002,New York
989,40.6808,-73.9374,11216,Brooklyn
990,40.767,-73.9841,10019,New York
991,40.762,-73.9636,10065,New York
992,40.7536,-73.9739,10167,New York
993,40.7334,-74.0047,10011,New York
994,40.7237,-74.0049,10013,New York
995,40.7833,-73.9511,10028,New York
996,40.7568,-73.9982,10199,New York
997,40.7785,-73.9759,10023,New York
998,40.7998,-73.9686,10025,New York
999,40.8144,-73.9367,10037,New York
1000,40.7614,-73.9824,10020,New York
1001,40.7207,-73.9801,10002,New York
1002,40.78,-73.949,10028,New York
1003,40.753,-73.9695,10017,New York
1004,40.8254,-73.9525,10031,New York
1005,40.7673,-73.9866,10019,New York
1006,40.8466,-73.9348,10032,New York
1007,40.7633,-73.9849,10018,New York
1008,40.7226,-73.9949,10012,New York
1009,40.7703,-73.9635,10021,New York
1010,40.7459,-73.9564,11109,Long Island City
1011,40.7838,-73.9535,10028,New York
1012,40.8198,-73.9578,10027,New York
1013,40.7397,-73.9817,10016,New York
1014,40.7548,-73.9944,10199,New York
1015,40.7796,-73.9493,10028,New York
1016,40.7554,-73.9867,10110,New York
1017,40.7431,-73.9792,10016,New York
1018,40.8325,-73.9436,10039,New York
1019,40.8198,-73.9578,10027,New York
1020,40.7359,-73.8545,11368,Corona
1021,40.7538,-73.97399999999998,10167,New York
1022,40.7084,-74.0066,10271,New York
1023,40.7621,-73.9956,10018,New York
1024,40.7641,-73.9079,11103,Astoria
1025,40.776,-73.9839,10069,New York
1026,40.7288,-74.003,10012,New York
1027,40.7797,-73.9476,10028,New York
1028,40.7808,-73.9168,11105,Astoria
1029,40.8587,-73.9303,10034,New York
1030,40.7617,-73.9931,10018,New York
1031,40.7701,-73.9067,11105,Astoria
1032,40.761,-73.9992,10018,New York
1033,40.7331,-74.0059,10014,New York
1034,40.779,-73.9461,10028,New York
1035,40.7417,-73.9818,10016,New York
1036,40.7056,-74.0162,10280,New York
1037,40.7767,-73.9504,10028,New York
1038,40.7228,-74.0005,10012,New York
1039,40.7735,-73.9508,10044,New York
1040,40.7656,-73.9885,10019,New York
1041,40.7528,-74.0032,10199,New York
1042,40.7304,-73.9829,10009,New York
1043,40.7318,-74.0,10012,New York
1044,40.7615,-73.9662,10022,New York
1045,40.7606,-73.9963,10018,New York
1046,40.7705,-73.95,10044,New York
1047,40.7388,-74.0018,10011,New York
1048,40.7902,-73.9678,10162,New York
1049,40.7437,-73.9585,11109,Long Island City
1050,40.7075,-74.0123,10006,New York
1051,40.7645,-73.984,10103,New York
1052,40.7804,-73.9462,10028,New York
1053,40.7663,-73.9784,10153,New York
1054,40.7288,-74.003,10012,New York
1055,40.8549,-73.9312,10034,New York
1056,40.7606,-73.9994,10018,New York
1057,40.6602,-73.9851,11215,Brooklyn
1058,40.7593,-73.9962,10018,New York
1059,40.7069,-74.0103,10271,New York
1060,40.8328,-73.9433,10039,New York
1061,40.7898,-73.9744,10162,New York
1062,40.8362,-73.9459,10032,New York
1063,40.771,-73.9505,10044,New York
1064,40.7078,-74.0138,10006,New York
1065,40.7489,-73.9765,10017,New York
1066,40.7397,-73.9817,10016,New York
1067,40.8163,-73.9416,10030,New York
1068,40.7191,-74.0109,10013,New York
1069,40.8333,-73.9445,10039,New York
1070,40.7967,-73.9623,10162,New York
1071,40.7385,-73.8788,11373,Elmhurst
1072,40.8821,-73.8986,10463,Bronx
1073,40.7596,-73.9891,10018,New York
1074,40.7695,-73.9561,10021,New York
1075,40.7389,-73.9818,10009,New York
1076,40.7604,-73.9955,10018,New York
1077,40.7548,-73.9944,10199,New York
1078,40.7111,-74.0055,10038,New York
1079,40.7445,-74.0,10011,New York
1080,40.7067,-74.0072,10005,New York
1081,40.7436,-73.9919,10001,New York
1082,40.706,-74.0088,10271,New York
1083,40.7395,-73.9814,10016,New York
1084,40.7413,-73.9781,10016,New York
1085,40.739,-73.9821,10009,New York
1086,40.7723,-73.953,10044,New York
1087,40.7959,-73.9495,10026,New York
1088,40.7453,-73.9844,10001,New York
1089,40.6802,-73.9092,11233,Brooklyn
1090,40.7514,-73.9864,10001,New York
1091,40.774,-73.9531,10044,New York
1092,40.759,-73.965,10022,New York
1093,40.8438,-73.9401,10032,New York
1094,40.7239,-73.9901,10002,New York
1095,40.7593,-73.9959,10018,New York
1096,40.7739,-73.9478,10044,New York
1097,40.6633,-73.9824,11215,Brooklyn
1098,40.708,-74.0149,10006,New York
1099,40.7057,-74.0085,10005,New York
1100,40.7862,-73.944,10029,New York
1101,40.7178,-73.9906,10002,New York
1102,40.7387,-74.0019,10011,New York
1103,40.7514,-73.9866,10001,New York
1104,40.7859,-73.9755,10023,New York
1105,40.8019,-73.9637,10025,New York
1106,40.7796,-73.9528,10028,New York
1107,40.7297,-73.9832,10009,New York
1108,40.7074,-74.0122,10006,New York
1109,40.7363,-73.9794,10009,New York
1110,40.7715,-73.993,10019,New York
1111,40.7216,-73.9927,10002,New York
1112,40.7005,-73.8811,11385,Ridgewood
1113,40.7332,-74.0047,10011,New York
1114,40.745,-74.0011,10011,New York
1115,40.7368,-74.0075,10014,New York
1116,40.7582,-73.9906,10018,New York
1117,40.6941,-73.9829,11201,Brooklyn
1118,40.7288,-74.0031,10012,New York
1119,40.7901,-73.9747,10162,New York
1120,40.8354,-73.9392,10032,New York
1121,40.7182,-74.0148,10282,New York
1122,40.7664,-73.9563,10021,New York
1123,40.7665,-73.9606,10021,New York
1124,40.7696,-73.9567,10021,New York
1125,40.7818,-73.9526,10028,New York
1126,40.7746,-73.99,10069,New York
1127,40.7452,-73.9916,10001,New York
1128,40.7215,-73.9566,11222,Brooklyn
1129,40.7482,-74.0051,10199,New York
1130,40.7586,-73.9938,10018,New York
1131,40.7652,-73.9897,10019,New York
1132,40.7634,-73.9638,10065,New York
1133,40.7062,-74.0095,10271,New York
1134,40.7739,-73.9478,10044,New York
1135,40.7422,-73.9824,10016,New York
1136,40.7102,-74.0107,10271,New York
1137,40.7528,-73.9709,10017,New York
1138,40.7759,-73.9528,10028,New York
1139,40.7739,-73.9528,10044,New York
1140,40.7974,-73.9708,10025,New York
1141,40.764,-73.98,10103,New York
1142,40.7888,-73.9549,10029,New York
1143,40.5845,-73.9325,11235,Brooklyn
1144,40.7387,-74.0092,10014,New York
1145,40.8699,-73.9172,10468,Bronx
1146,40.7447,-73.9741,10017,New York
1147,40.7862,-73.9423,10029,New York
1148,40.803,-73.9664,10025,New York
1149,40.7612,-73.9978,10018,New York
1150,40.6895,-73.9566,11238,Brooklyn
1151,40.769,-73.9289,11102,Astoria
1152,40.7845,-73.9503,10028,New York
1153,40.7989,-73.9535,10026,New York
1154,40.7482,-73.9808,10110,New York
1155,40.6874,-73.9449,11216,Brooklyn
1156,40.7192,-73.9828,10002,New York
1157,40.7321,-74.0028,10012,New York
1158,40.7385,-73.9948,10011,New York
1159,40.7109,-74.0056,10038,New York
1160,40.7301,-73.9927,10003,New York
1161,40.7635,-73.9848,10018,New York
1162,40.7638,-73.9891,10018,New York
1163,40.7664,-73.9863,10019,New York
1164,40.7588,-73.9918,10018,New York
1165,40.7301,-73.9927,10003,New York
1166,40.7227,-73.9891,10002,New York
1167,40.6778,-73.9635,11238,Brooklyn
1168,40.839,-73.9271,10452,Bronx
1169,40.7796,-73.9493,10028,New York
1170,40.7401,-73.9887,10011,New York
1171,40.7427,-73.9957,10011,New York
1172,40.7983,-73.9631,10025,New York
1173,40.7317,-73.9821,10009,New York
1174,40.7245,-73.9895,10002,New York
1175,40.7166,-74.0107,10007,New York
1176,40.7555,-73.8243,11355,Flushing
1177,40.6847,-74.0007,11231,Brooklyn
1178,40.7406,-73.9809,10016,New York
1179,40.7608,-73.9861,10018,New York
1180,40.7231,-74.0044,10013,New York
1181,40.7571,-73.9647,10022,New York
1182,40.746,-73.9548,11109,Long Island City
1183,40.7494,-73.9882,10001,New York
1184,40.8209,-73.9436,10030,New York
1185,40.7298,-74.0005,10012,New York
1186,40.7562,-73.9968,10199,New York
1187,40.7391,-73.9936,10011,New York
1188,40.7056,-73.9209,11237,Brooklyn
1189,40.7471,-73.9723,10017,New York
1190,40.8234,-73.9457,10030,New York
1191,40.7459,-73.9564,11109,Long Island City
1192,40.6862,-73.92699999999998,11221,Brooklyn
1193,40.762,-73.9636,10065,New York
1194,40.6461,-73.9617,11226,Brooklyn
1195,40.7112,-73.9465,11211,Brooklyn
1196,40.7262,-74.0037,10012,New York
1197,40.7516,-73.969,10017,New York
1198,40.7177,-73.9984,10278,New York
1199,40.7572,-73.9649,10022,New York
1200,40.7431,-73.9978,10011,New York
1201,40.7444,-73.9806,10017,New York
1202,40.7651,-73.9874,10019,New York
1203,40.7462,-73.9757,10017,New York
1204,40.6619,-73.9873,11215,Brooklyn
1205,40.7703,-73.9592,10021,New York
1206,40.7229,-74.00399999999998,10013,New York
1207,40.7248,-73.9885,10002,New York
1208,40.6887,-73.9851,11217,Brooklyn
1209,40.7784,-73.9523,10028,New York
1210,40.7331,-74.0055,10014,New York
1211,40.6895,-73.9095,11233,Brooklyn
1212,40.7257,-74.0028,10012,New York
1213,40.7066,-74.0118,10006,New York
1214,40.7088,-74.0059,10038,New York
1215,40.7553,-73.9955,10199,New York
1216,40.7182,-74.0148,10282,New York
1217,40.7739,-73.9529,10044,New York
1218,40.7218,-73.8559,11374,Rego Park
1219,40.7424,-73.9823,10001,New York
1220,40.7419,-73.9949,10011,New York
1221,40.7759,-73.9528,10028,New York
1222,40.7766,-73.9467,10028,New York
1223,40.8439,-73.9413,10032,New York
1224,40.7075,-74.0059,10005,New York
1225,40.7121,-74.0086,10007,New York
1226,40.7085,-74.0165,10280,New York
1227,40.746,-73.9754,10017,New York
1228,40.7975,-73.934,10035,New York
1229,40.6072,-73.9849,11204,Brooklyn
1230,40.8062,-73.9453,10026,New York
1231,40.7618,-73.9921,10018,New York
1232,40.7334,-74.0047,10011,New York
1233,40.7083,-74.0061,10038,New York
1234,40.8026,-73.9655,10025,New York
1235,40.7306,-74.0092,10014,New York
1236,40.7645,-73.984,10103,New York
1237,40.7045,-74.0089,10005,New York
1238,40.7771,-73.9445,10028,New York
1239,40.6879,-73.9999,11231,Brooklyn
1240,40.7521,-73.9702,10017,New York
1241,40.7176,-73.9531,11211,Brooklyn
1242,40.7514,-73.9862,10001,New York
1243,40.7095,-73.8302,11415,Kew Gardens
